,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
254,0.9177442749683676,-2.242878680268241,1.5036365,0.50171953,27000313
255,0.9670867686496291,-2.2629290443724277,1.6302707,0.49176005,27000313
256,1.0175237009192994,-2.5163506085052996,1.7663360000000001,0.38167495,27000313
257,1.0690573800856518,-2.617334421010797,1.9126327,0.34501418,27000313
258,1.1216864866407106,-2.7168368853839886,2.0700274,0.3123371,27000313
259,1.175414520898475,-2.8921266806291164,2.2394855,0.2621176,27000313
260,1.2302380333651295,-2.9748157272363054,2.422044,0.24131526,27000313
261,1.2861594459758827,-3.078477807368386,2.6188613999999997,0.21755292,27000313
262,1.3431735544795838,-3.437050733654012,2.8311827000000003,0.15199828,27000313
263,1.4012861702591275,-4.678009986808854,3.060419,0.04394373,27000313
264,1.4604964609863174,-4.96507423252188,3.3080977999999996,0.032978166,27000313
265,1.5208044933724845,-5.183713698112279,3.575905,0.02650163,27000313
266,1.5822070552246459,-6.207452613478395,3.8656828,0.00952069,27000313
267,1.6447024641364116,-6.352668540163585,4.1794686,0.008233831,27000313
268,1.7082973498017446,-6.973370219008232,4.5195555999999995,0.0044262367,27000313
269,1.772992635312652,-8.141434739674171,4.888449,0.001376419,27000313
270,0.0,0.0,0.0,4.6535144,27000313
271,0.019736489815027125,-0.003856539301415296,0.019932542,4.6356025,27001316
272,0.04056890297529183,-0.0093618908184486,0.041403063,4.610151999999999,27001316
273,0.06249900054116559,-0.015404859956253958,0.064493395,4.582376999999999,27001316
274,0.0855241157313577,-0.12820111626905928,0.08928783,4.093587,27001316
275,0.10964635132940573,-0.14227868010174324,0.11588337,4.036363,27001316
276,0.1348660028859176,-0.15869240613130292,0.14438343,3.970652,27001316
277,0.16118100337364286,-0.17480555322334157,0.17489761,3.9071849999999997,27001316
278,0.18859237902556894,-0.19194482673111085,0.20754863,3.8407892999999995,27001316
279,0.21710060141562096,-0.20853986733112914,0.24246909,3.7775772000000005,27001316
280,0.24670522219199464,-0.22514100449984714,0.2798018,3.7153828,27001316
281,0.27740703711281667,-0.2427895845014414,0.31970343,3.6503867999999997,27001316
282,0.3092040076554107,-0.2590703459662583,0.36234027,3.5914368999999997,27001316
283,0.3420988347307431,-0.275883019413755,0.40789944,3.53156,27001316
