haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
329000000,63000000002056,1329000024,1329000000,63,0.0,1329000001,-1,-1,1329000000,-1,59,4.8196774,0.9467224,2.065576,844,11.824126,12.025635,27.425426,20416,1,1,3,-217.45897,-29.831985,123.39114,26.031004,45.295673,0.41965848,0.20714235,0.093739584,499309,0,2056,0.06574397,589
1329000001,62000000002136,1329000024,1329000000,62,0.019932542,1329000002,-1,1329000000,1329000001,-1,56,4.3893495,0.9467224,1.8073791,844,11.869753,12.031443,27.411224,20416,1,1,3,-217.62576,-31.948694,124.32551,26.424286,43.391495,0.69057655,0.22953644,0.15262158,499309,0,2136,0.07222885,534
1329000002,61000000002123,1329000024,1329000000,61,0.041403063,1329000003,-1,1329000001,1329000002,-1,56,3.7868896,1.2049193,2.4959044,837,11.931566,12.027639,27.315653,20196,1,1,3,-217.1698,-31.127752,123.67554,26.0492,44.98255,0.7087783,0.29202095,0.119485974,728454,0,2123,0.0643016,412
1329000003,60000000001963,1329000024,1329000000,60,0.064493395,1329000004,-1,1329000002,1329000003,-1,67,4.3032837,1.2049193,2.9262328,837,11.968844,12.031222,27.296888,20196,1,1,3,-217.68178,-31.900759,125.89668,27.169294,47.21459,0.6195615,0.1996645,0.030887896,728454,0,1963,0.06121726,410
1329000004,59000000002052,1329000024,1329000000,59,0.08928783,1329000005,-1,1329000003,1329000004,-1,62,1.9795104,1.032788,1.2049193,837,12.0213585,12.060068,27.342188,20196,1,1,3,-218.45663,-30.187872,128.1707,28.313053,46.045437,0.54864216,0.18815029,0.0069911093,499311,0,2052,0.07842992,985
1329000005,58000000002077,1329000024,1329000000,58,0.11588337,1329000006,-1,1329000004,1329000005,-1,61,1.8073791,1.1188537,1.549182,837,12.075227,12.073206,27.308048,20196,1,1,3,-214.65863,-30.2355,125.75498,28.93371,49.76155,0.43046105,0.11724404,-0.044657834,499311,0,2077,0.07523177,466
1329000006,57000000001995,1329000024,1329000000,57,0.14438343,1329000007,-1,1329000005,1329000006,-1,67,2.3237731,1.2909851,1.8073791,837,12.127973,12.086189,27.272816,20196,1,1,3,-215.63675,-29.410917,127.294716,29.239101,52.689854,0.47282442,0.1794173,0.039730854,533034,0,1995,0.07674836,23
1329000007,56000000002097,1329000024,1329000000,56,0.17489761,1329000008,-1,1329000006,1329000007,-1,58,2.3237731,1.6352477,2.065576,837,12.182863,12.102587,27.234592,20196,1,1,3,-214.79674,-27.117247,127.64065,26.807648,44.96912,0.66695756,0.15361026,-0.044612642,499321,0,2097,0.0687436,343
1329000008,55000000002043,1329000024,1329000000,55,0.20754863,1329000009,-1,1329000007,1329000008,-1,60,2.840167,1.549182,2.4098387,837,12.245075,12.11815,27.185923,20196,1,1,3,-213.20013,-25.350704,127.62759,27.337673,45.924755,0.7096633,0.2022297,0.034630373,728445,0,2043,0.06300696,452
1329000009,54000000002125,1329000024,1329000000,54,0.24246909,1329000010,-1,1329000008,1329000009,-1,57,3.098364,1.2049193,2.3237731,837,12.313632,12.1335335,27.13969,20196,1,1,3,-213.6507,-26.69626,128.41632,27.96065,46.928318,0.6421288,0.15547471,-0.008434595,536241,0,2125,0.056378037,2
1373000000,63000000002107,1373000022,1373000000,63,0.0,1373000001,-1,-1,1373000000,-1,53,3.8729553,0.9467224,2.7541015,838,14.825713,11.954218,26.845348,20205,1,1,3,-24.258533,-50.042797,31.270647,23.425997,46.0187,-0.04818434,0.17083573,0.6530483,724954,0,2107,0.052279186,481
1373000001,62000000002244,1373000022,1373000000,62,0.019932542,1373000002,-1,1373000000,1373000001,-1,49,3.7008238,1.1188537,2.7541015,838,14.8328495,11.96038,26.839342,20205,1,1,3,-25.225262,-53.092525,30.794832,23.4803,45.34182,-0.045288406,0.23676161,0.58957,724954,0,2244,0.050933383,525
1373000002,61000000002585,1373000022,1373000000,61,0.041403063,1373000003,-1,1373000001,1373000002,-1,43,3.6147583,1.6352477,2.2377074,838,14.838241,11.977619,26.841927,20205,1,1,3,-24.321812,-62.558697,29.550983,22.963163,43.917847,-0.0041096816,0.32628596,0.16366363,724954,0,2585,0.046202734,162
1373000003,60000000002540,1373000022,1373000000,60,0.064493395,1373000004,-1,1373000002,1373000003,-1,43,3.6147583,1.2049193,2.7541015,838,14.866858,12.005405,26.796412,20205,1,1,3,-27.410149,-63.958546,25.781244,23.709293,45.16419,-0.021912005,0.2324543,0.13979803,724996,0,2540,0.04832808,490
1373000004,59000000002664,1373000022,1373000000,59,0.08928783,1373000005,-1,1373000003,1373000004,-1,40,3.442627,1.9795104,3.0122986,838,14.86552,12.016777,26.787653,20205,1,1,3,-29.827854,-63.792027,25.286253,24.141245,46.087463,0.104893856,0.3049567,0.007898106,724954,0,2664,0.039937004,90
1373000005,58000000002741,1373000022,1373000000,58,0.11588337,1373000006,-1,1373000004,1373000005,-1,39,3.3565612,1.9795104,2.840167,838,14.851595,12.021618,26.818174,20205,1,1,3,-31.448246,-64.18586,22.215631,24.66553,45.571815,0.06778496,0.32293066,0.07500571,724954,0,2741,0.037450176,390
